job_id,title,formatted_work_type,remote_allowed,normalized_salary,formatted_experience_level,location,listed_time,skills_combined,num_skills,listed_month,cluster_k8,cluster_k10,cluster_k12,cluster,cluster_label
3905307260,"Change Management Specialist (Contract role) (Andover, MA, Memphis, TN, or Fort Worth, TX)",Full-time,,,Mid-Senior level,"Fort Worth, TX",2024-04-18 21:45:13,"Consulting, Information Technology, Sales",3,2024-04,0,9,11,9,Information Technology & Digital
3905307297,Grocery Clerk,Full-time,,,Entry level,"Raleigh Hills, OR",2024-04-18 21:40:17,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307300,Digital Marketing Activation Senior Manager,Full-time,,,Mid-Senior level,"Basking Ridge, NJ",2024-04-18 21:28:54,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307314,Store Manager,Full-time,,,Mid-Senior level,"Nashville, TN",2024-04-18 21:45:57,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307323,Scaffold Builder Craftsman II,Full-time,,,,"Orange, TX",2024-04-18 21:40:41,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307326,Pipefitter Journeyman,Full-time,,,,"Orange, TX",2024-04-18 21:40:41,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307327,Carpenter,Full-time,,,,"Lonoke, AR",2024-04-18 21:40:41,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307360,Service Technician (Remodeling),Full-time,,,Entry level,"Hanover, MD",2024-04-18 21:46:15,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307369,Customer Success Manager,Full-time,,,Mid-Senior level,"Allen, TX",2024-04-18 21:41:21,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307393,Maintenenance and Engineering Manager,Full-time,,,Mid-Senior level,"Appleton, WI",2024-04-18 21:43:26,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307402,Automation Learning Lab Technician,Full-time,,,Associate,"Mayfield Heights, OH",2024-04-18 21:46:29,Production,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307434,Entry Level Scrap Metal Sales,Full-time,,,Entry level,"Dallas, TX",2024-04-18 21:46:10,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307446,"Speech Language Pathologist School  job in Spanaway, WA - Make $1,913 - $2,089/week",Full-time,,,Entry level,"Spanaway, WA",2024-04-18 21:46:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307469,Defense Engines Engineering Central Operations Leader,Full-time,,,,"Lynn, MA",2024-04-18 21:47:01,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307483,Production Associate - Garment/Linen/Bulk Product Folder - 3rd Shift,Full-time,,,,"Harahan, LA",2024-04-18 21:43:19,"Marketing, Public Relations, Writing/Editing",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307498,Production Associate - Utility IV - 2nd Shift - Temporary,Full-time,,,,"Normal, IL",2024-04-18 21:43:19,"Marketing, Public Relations, Writing/Editing",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307526,Iron Worker (6),Full-time,,,Entry level,"Greensboro, NC",2024-04-18 21:47:11,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307533,"Respite Clinician, Pittsfield",Full-time,,,Entry level,"Pittsfield, MA",2024-04-18 21:45:35,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307541,Inside Sales Representative Raleigh,Full-time,,,Associate,"Raleigh, NC",2024-04-18 21:44:57,"Sales, Business Development, General Business",3,2024-04,4,3,6,3,Sales & Business Development
3905307555,Principal Research Scientist – Health Care Program Integrity and Oversight: Medicare & Medicaid Programs,Full-time,,,Mid-Senior level,"Bethesda, MD",2024-04-18 21:44:04,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307556,Field Data Collector - MCBS,Part-time,,,Entry level,"Los Angeles, CA",2024-04-18 21:44:04,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905307557,Field Data Collector - MCBS,Part-time,,41080.0,Entry level,"Puyallup, WA",2024-04-18 21:44:04,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905307569,Sunglass Hut - Assistant Manager I,Full-time,,,Mid-Senior level,"Nashville, TN",2024-04-18 21:51:52,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307578,Allied - IR Tech - Travel,Contract,,,Entry level,"Canton, OH",2024-04-18 21:46:45,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307588,Receptionist,Full-time,,45760.0,Entry level,"New York, NY",2024-04-18 21:34:02,"Customer Service, Administrative, Human Resources",3,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3905307605,RN - MS/TELE - Travel,Contract,,,Mid-Senior level,"Elizabethtown, KY",2024-04-18 21:46:45,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307612,Workforce Strategy & Operations Associate,Full-time,,147500.0,Entry level,"San Francisco, CA",2024-04-18 21:46:26,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307613,Telemedicine Operations,Full-time,,147500.0,Entry level,"San Francisco, CA",2024-04-18 21:46:26,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307615,Xray Technologist - Mobile,Full-time,,,Mid-Senior level,"Santa Ana, CA",2024-04-18 21:46:45,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307653,Quality Manager - 1760931,Full-time,,,Associate,"Springdale, AR",2024-04-18 21:46:23,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307677,Resource Efficiency Manager - 1919501,Full-time,,,Associate,"Kaneohe, HI",2024-04-18 21:46:23,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307678,Director of Pharmacy,Full-time,,,Director,"San Antonio, TX",2024-04-18 21:46:23,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307679,Safety Manager - 1920342,Full-time,,,Associate,"Beasley, TX",2024-04-18 21:46:23,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307683,SMT Lab Engineer II,Part-time,,85000.0,Entry level,"Conklin, NY",2024-04-18 21:46:44,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307688,Sr. Principal Systems Engineer - (Melbourne FL),Full-time,,143600.0,Associate,"Melbourne, FL",2024-04-18 21:49:15,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307689,Kingsley Human Resources Admin,Full-time,,,Entry level,"Thomson, GA",2024-04-18 21:48:59,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307708,Staff Software Configuration Analyst - (Melbourne FL),Full-time,,,Mid-Senior level,"Melbourne, FL",2024-04-18 21:49:15,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307710,Sr. Scrum Master - IT,Full-time,,110575.0,Mid-Senior level,"Irving, TX",2024-04-18 21:55:32,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307712,Staff Accountant,Full-time,,74082.5,Entry level,"Washington, DC",2024-04-18 21:47:46,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905307713,Biomedical Equipment Tech I,Full-time,,,Entry level,"Morristown, NJ",2024-04-18 21:57:13,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307714,Nursing Assistant PD Days Nursing Resource OMC,Full-time,,,Entry level,"Summit, NJ",2024-04-18 21:57:13,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307716,Social Worker (MSW),Full-time,,,Entry level,"New Jersey, United States",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307718,Reg Respiratory Therapist,Full-time,,,Entry level,"Newton, NJ",2024-04-18 21:57:13,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307722,"Phlebotomist I, MMC Full Time",Full-time,,,Entry level,"Morristown, NJ",2024-04-18 21:57:13,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307723,"Secretary/Technician, Full Time Days, Surgical Access",Full-time,,,Entry level,"Morristown, NJ",2024-04-18 21:57:13,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905307724,Authorization Specialist I,Full-time,,,Mid-Senior level,"Morristown, NJ",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307725,"Technical Support Specialist, Adult Learning",Full-time,1.0,87360.0,,United States,2024-04-18 21:48:12,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307726,"Sales Associate / Jewelry Consultant - Zales Outlet - Fashion Outlets of Niagara Falls USA - Niagara Falls, NY",Full-time,,36400.0,Entry level,Buffalo-Niagara Falls Area,2024-04-18 21:50:14,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307745,Physician - Hospitalist - Adventist Health White Memorial Montebello,Full-time,,,Mid-Senior level,"Montebello, CA",2024-04-18 21:48:51,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307747,2nd Shift Enclosure Assembly (Manufacturing),Full-time,,,Mid-Senior level,"Greensboro, NC",2024-04-18 21:49:11,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307749,"Supv, Fleet Services",Contract,,,Mid-Senior level,"Athens, GA",2024-04-18 21:49:11,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307777,4.	Work From Home Accountant - Bookkeeping,Full-time,,,Mid-Senior level,"Arizona City, AZ",2024-04-18 21:56:28,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905307798,Specialist - Protein Engineering,Full-time,,107000.0,Entry level,"Rahway, NJ",2024-04-18 21:54:00,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307800,Maintenance Specialist,Full-time,,,Associate,"Latrobe, PA",2024-04-18 21:42:14,"Production, Manufacturing",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307803,"VP, Director of Social",Full-time,,,Executive,"New York, NY",2024-04-18 21:52:49,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307806,Social Worker - Emergency Room Part Time Nights,Part-time,,100880.0,Entry level,Los Angeles Metropolitan Area,2024-04-18 21:53:09,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307808,Senior Clinical Research Associate- Southern California(Remote),Full-time,,158050.0,Mid-Senior level,"Rahway, NJ",2024-04-18 21:54:00,"Research, Science, Consulting",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307809,Retail Customer Service Specialist (full-time/part-time),Part-time,,45084.0,Entry level,"Fremont, CA",2024-04-18 21:53:41,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307810,Food Services Representative I - Part Time,Part-time,,,Entry level,"Morristown, NJ",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307812,"Manufacturing Support Associate, Accuform NMC Brooksville - 3rd Shift",Full-time,,34320.0,Entry level,"Brooksville, FL",2024-04-18 21:53:28,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307814,Part Time Sales Assoicate,Part-time,,,Entry level,"Charlotte, NC",2024-04-18 21:59:12,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307816,Storage Engineer(NetBackup) ,Contract,,,Mid-Senior level,"Princeton, NJ",2024-04-18 21:42:37,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307822,"Field Service Technician, Intermediate",Full-time,,,Entry level,"Midland, TX",2024-04-18 21:57:12,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905307825,"Supervisor, EPW SanJose, De Anza & Central Coast Regions",Full-time,,145000.0,Mid-Senior level,"San Jose, CA",2024-04-18 21:54:56,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307827,Community Sales Manager,Full-time,,,Mid-Senior level,"Cheyenne, WY",2024-04-18 21:55:28,"Sales, Management",2,2024-04,6,5,3,5,Finance & Sales
3905307834,"Engineer II, System Owner, Small Scale",Full-time,,,,"Norwood, MA",2024-04-18 21:54:39,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307844,Direct Care Provider-Residential,Full-time,,,Entry level,"Payson, AZ",2024-04-18 21:55:24,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307848,Nurse Clinician II (RN) - Ace Unit Galveston (Nights),Full-time,,,Mid-Senior level,"Galveston, TX",2024-04-18 21:56:47,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307878,"Director, Growth Marketing",Full-time,,,Director,"Baltimore, MD",2024-04-18 21:56:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3905307879,Cashier (Part-Time) - Contractor,Full-time,,,Mid-Senior level,"Cary, NC",2024-04-18 21:55:34,General Business,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905307886,SOC Analyst,Full-time,,,Associate,"Albuquerque, NM",2024-04-18 21:57:53,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307919,Production Supervisor,Full-time,,72000.0,,"Verdi, NV",2024-04-18 21:57:03,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307947,Fitness Center General Manager,Full-time,,,Director,"Milwaukee, WI",2024-04-18 21:59:11,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307955,Security Specialist - Part Time,Part-time,,,Associate,"Orlando, FL",2024-04-18 21:57:54,"Other, Information Technology, Management",3,2024-04,0,9,11,9,Information Technology & Digital
3905307962,Manufacturing Operations Manager,Full-time,,112500.0,Mid-Senior level,"Florence, KY",2024-04-18 21:46:10,Manufacturing,1,2024-04,1,1,0,1,Manufacturing & Operations
3905307978,Upscale Sous Chef - RELO to GA,Full-time,,,Mid-Senior level,"Hanahan, SC",2024-04-18 21:59:06,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307996,General Manager,Full-time,,,Mid-Senior level,"San Leandro, CA",2024-04-18 21:59:06,Management,1,2024-04,1,1,0,1,Manufacturing & Operations
3905307997,Family Dining Restaurant General Manager,Full-time,,,Mid-Senior level,"Columbus, GA",2024-04-18 21:59:06,Management,1,2024-04,1,1,0,1,Manufacturing & Operations
3905307998,Restaurant Assistant General Manager,Full-time,,,Mid-Senior level,"Austin, TX",2024-04-18 21:59:06,Management,1,2024-04,1,1,0,1,Manufacturing & Operations
3905308025,Branch Banking Regional Executive - Carolina West Region,Full-time,,,Executive,"Charlotte, NC",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905308026,"Division Director of Land Acquisition - Charleston, SC",Full-time,,,Director,"North Charleston, SC",2024-04-18 21:42:45,"Sales, Management",2,2024-04,6,5,3,5,Finance & Sales
3905308027,"Bilingual Personal Banker Kenedy, TX",Full-time,,,Associate,"Kenedy, TX",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905308028,Assistant Manager: Customer Experience & Merchandising,Full-time,,51064.0,Mid-Senior level,"San Jose, CA",2024-04-18 21:37:50,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905308034,Community Mortgage Bank Sales Consultant,Full-time,,,Associate,"Miami, FL",2024-04-18 21:36:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905308037,Personal Banker Maple Glen,Full-time,,,Associate,"Ambler, PA",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905308040,Transformation Product Analyst,Full-time,,,Associate,"Chandler, AZ",2024-04-18 21:36:30,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905308041,Harborside District Forward Hire Branch Manager,Full-time,,,Mid-Senior level,"Port Charlotte, FL",2024-04-18 21:36:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905308058,Customer Service Rep,Full-time,,52000.0,Mid-Senior level,"Seattle, WA",2024-04-18 21:42:38,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905308089,Customer Service Rep,Full-time,,31200.0,Mid-Senior level,"League City, TX",2024-04-18 21:42:38,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905308094,Sr. Lead Information Security Analyst,Full-time,,185200.0,Mid-Senior level,"Charlotte, NC",2024-04-18 21:36:30,"Information Technology, Engineering",2,2024-04,0,2,1,2,Engineering & IT
3905308102,Lead-Inside Sales,Full-time,,,Associate,"San Diego, CA",2024-04-18 21:26:32,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905308112,"Analyst/Sr Analyst, Clearing",Full-time,,,,"Chicago, IL",2024-04-18 21:37:52,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3905308138,Moderate Represented Litigation Bodily Injury Adjuster - Remote,Full-time,1.0,76062.5,,United States,2024-04-18 21:39:37,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905308161,Unit Secretary- NICU- rotating,Full-time,,,Entry level,"Richmond, VA",2024-04-18 21:39:34,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905308170,Senior Project Manager,Full-time,,,Mid-Senior level,"Houston, TX",2024-04-18 21:43:58,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905308171,"Process Engineer, Quality",Full-time,,,Entry level,"Albion, MI",2024-04-18 21:39:42,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308200,Overnight Front Desk/Night Audit,Full-time,,,Associate,"Westwood, MA",2024-04-18 21:39:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308203,Night Auditor *Hilton Property* DoubleTree Novi,Part-time,,,Associate,"Novi, MI",2024-04-18 21:39:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308206,Janitor,Part-time,,,Entry level,"Harrisonville, MO",2024-04-18 21:32:19,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308235,Market Development Manager,Full-time,,,Mid-Senior level,"Charlotte, NC",2024-04-18 21:39:54,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905308266,Freight Clerk,Full-time,,,Entry level,"Vancouver, WA",2024-04-18 21:40:17,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308277,Inventory Control Associate,Full-time,,,Entry level,"Atlanta, GA",2024-04-18 21:43:21,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308288,Rigger Journeyman,Full-time,,,,"Fort Lauderdale, FL",2024-04-18 21:40:41,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905308313,Inside Sales Representative (Monthly Bonuses!),Full-time,,,Entry level,"Camp Hill, PA",2024-04-18 21:46:15,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905308330,Program Management Lead,Full-time,,,Mid-Senior level,"Schaumburg, IL",2024-04-18 21:41:21,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
